ChEMBL ID,Smiles
CHEMBL5904009,CCOC(=O)C(CC)(CC)NC(=O)c1ccc(N2CC(OC)C2)c(OCC(C)(C)COCF)n1
CHEMBL540686,Nc1scc(-c2cccc(Br)c2)c1C(=O)c1ccc(Cl)cc1
CHEMBL1328387,CC(=O)N1CCC(N(CCCOC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL4588449,CC(=O)c1ccc(Cl)c(Cl)c1OCC(=O)N(C)C
CHEMBL5851783,Cc1c(-c2cc3cc(NC(=O)O[C@H]4C[C@@H](C#N)C4)ncc3c(N)c2F)cnc2c1NCCO2
CHEMBL3910137,CC(C)CCC[C@](C)(N)C1CCC(C)CC1
CHEMBL3753292,O=C(CCCCCc1ccccc1)c1nc2ccc(F)cc2o1
CHEMBL3220380,O=C(OC1C=CC(n2ccc(=O)[nH]c2=O)C1)c1cc(Cl)cc(Cl)c1
CHEMBL5003672,O=C(Cc1cccnc1)N1CCN(c2ccc(Cl)c(Cl)c2)CC1
CHEMBL5970976,CCc1cc2ncc(CN3CCN(c4ccc(C(=O)NCCOC)nc4)CC3)cc2[nH]c1=O
CHEMBL449851,CC(O)C[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O
CHEMBL3449228,Cc1noc(C2(C)CCCN(C(=O)c3cnn(C)c3)C2)n1
CHEMBL4173472,CCCNCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc(c23)C1=O.Cl.Cl.Cl
CHEMBL1830400,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCC(C)C
CHEMBL4912070,CC(=O)c1ccc(-c2nc(C)nc(N3CCCC3)c2N)cc1
CHEMBL2022197,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2cccc3cccnc23)[nH]c1=O
CHEMBL410637,COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C
CHEMBL5017949,Cc1cccc(C(=O)N(C)CCO)c1C
CHEMBL4075883,COC(=O)[C@H](CCCNC(=N)N)NC(=O)COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC)cc3)oc2c1CC=C(C)C
CHEMBL5306477,O=C(C1CCCN1S(=O)(=O)c1ccccc1)N1CCCCC1
CHEMBL5857007,Nc1nccc(Sc2cnc(N3CCC4(CCC[C@H]4N)CC3)n3ccnc23)c1Cl
CHEMBL4285554,CCOC(=O)C1CCN(C(=O)c2cc3c(F)c(Cl)ccc3[nH]2)CC1
CHEMBL50177,CCCCCCC(=O)Nc1ccc(Cl)c(Cl)c1
CHEMBL6004233,COc1cc(Cl)cc(-n2cnc(Nc3nc(N4CCC[C@H]4CO)c4cccn4n3)c2)c1
CHEMBL1079265,CC(C)CN(C(=O)c1ccc(Cl)cc1Cl)[C@H]1CCNC1
CHEMBL4908579,CCN1CCC[C@](C)(C(=O)N2CCN(c3ccc4nccn4n3)CC2)C1
CHEMBL3972148,O=C(N[C@H]1CCOC1)c1ccc(NC(=O)N2Cc3ccc(F)cc3C2)cc1
CHEMBL4518541,OCC(CO)(CO)Nc1nc(-c2ccncc2)nc2cnccc12
CHEMBL5220068,CC(C)Cc1cn(-c2ccc(NC(=O)Nc3ccccc3F)cc2)nn1
CHEMBL4898190,CCNS(=O)(=O)c1cc(-c2nc(C)c(C(=O)N3CCCCC3)s2)cs1
CHEMBL1449757,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)OCC(=O)c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL1333988,CC(=O)NC(=S)NNC(=O)CCc1ccccc1
CHEMBL3629800,CCOC(=O)[C@H]1[C@H](C(=O)c2ccc(C)cc2)C12C(=O)Nc1ccc(Br)cc12
CHEMBL3359726,CCOC(=O)CCCn1c(=O)c2c(nc(-c3ccc(OCCN(C)c4ccccn4)cc3)n2COC(=O)C(C)(C)C)n(C)c1=O
CHEMBL3947817,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCN(CCF)CC2)c(-c2ccn[nH]2)c1
CHEMBL4099449,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H](Nc3ccc(O)cc3)C[C@H](CCO)C[C@]12C
CHEMBL5921972,CNc1cc(N2CCCc3cc(-c4cnn(C)c4)c(C(F)F)cc32)cc2c1n(C)c(=O)n2C
CHEMBL5086519,O=C(CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1
CHEMBL1968935,COC(=O)C1C(=O)N(CCc2c[nH]c3ccccc23)C[C@@H]2CCC(=O)C[C@H]12
CHEMBL3975642,CC(C(N)=O)c1cccc(Nc2nccc(Nc3cccc(C(F)(F)F)c3)n2)c1
CHEMBL4112767,CC[C@@H](NC(=O)c1cc(C(=O)N2CCC[C@@H]2COC(C)=O)n2c1COCC2)c1ccccc1
CHEMBL4227267,O=C(CCC1CCCCC1)Nc1ncc(Cc2cccc3sccc23)s1
CHEMBL4437113,CCN(CC)CCCOc1ccc(Nc2nccc(-n3ccc4ccccc43)n2)cc1
CHEMBL428365,Cc1cn(COC2CP(=O)(Oc3ccccc3)OC2C)c(=O)[nH]c1=O
CHEMBL2004342,CSCCC(C(=O)O)N(C)C
CHEMBL4786806,CCNc1cc(F)cc2c1[nH]c1ncc(-c3cncc(C#N)c3)c(-n3ncc4c3CNCC4)c12
CHEMBL1525880,CCCC[S+]([O-])CC(COc1ccc(Cl)cc1)OC(=O)c1ccccc1
CHEMBL6043485,Cc1ccnc(N[C@@H]2C[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1
CHEMBL1608934,Cc1ccc(NC(=O)C2COc3ccccc3O2)cc1
CHEMBL553713,O=C1OC(c2ccc(Cl)cc2)=C/C1=C\c1ccc([N+](=O)[O-])cc1
CHEMBL1564424,Cc1ccc(NC(=O)CSc2sc3c(O)cc(O)nc3c2C#N)cc1C
CHEMBL5810750,Nc1cc(SCc2cn(-c3ccccc3)nc2C2CC2)c2nn[nH]c2n1
CHEMBL2440149,Cc1cc2oc(=O)cc(-c3ccccc3)c2c(C)c1-c1cncnc1
CHEMBL1590835,CCc1nn2c(=O)cc(COC(=O)c3ccccc3NC(=O)COc3ccc(F)cc3)nc2s1
CHEMBL4997131,COCCNC(=O)COc1ccc2c(C(C)C)cc(=O)n(CC3CC3)c2c1
CHEMBL340545,Nc1nc(N)c2c(n1)NCCN2
CHEMBL442865,CN1CCN(c2cc(-c3cccc(I)c3)nc(N)n2)CC1
CHEMBL1524706,COc1ccccc1OCCNc1cc(N2CCOCC2)ccc1[N+](=O)[O-]
CHEMBL3230280,CNCC(O)c1cc2ccccc2c2ccccc12.Cl
CHEMBL5207567,Cc1cccc(C)c1Cn1cc(CCC(=O)Nc2nnc(N3CCC(Nc4nnc(NC(=O)Cc5ccccc5)s4)CC3)s2)nn1
CHEMBL5092700,CCCCNc1nc(N)nc2ccc(C(C)c3ccccc3)nc12
CHEMBL2397701,Clc1ccccc1/C=N/c1nc2ccccc2[nH]1
CHEMBL1088835,COc1ccc2[nH]c(C)c(/C=C3\Oc4cc(O)cc(O)c4C3=O)c2c1
CHEMBL2006753,Cc1cccc(N(CCC#N)S(=O)(=O)c2ccccc2)c1
CHEMBL1741501,CC1=CC(=O)C2=C(C)CC[C@@H]3[C@@H](OC(=O)[C@H]3C)[C@H]12
CHEMBL4751748,O=C(Nc1cc(Cl)ccc1Cl)N1CCN(c2ccnc(Cl)n2)CC1
CHEMBL1859411,Cc1cc(C)n(Cc2coc(-c3ccccc3Cl)n2)n1
CHEMBL353872,CSc1sc(C(=N)N)cc1-c1csc(Nc2ccc(C3CCCCC3)cc2)n1
CHEMBL3605319,COc1ccccc1C(=O)/C=C/c1ccncc1C(F)(F)F
CHEMBL1730425,O=C(COc1ccccc1[N+](=O)[O-])NCC1(N2CCOCC2)CCCCC1
CHEMBL1357844,COc1ccccc1CNC(=O)COC(=O)CCNC1=NS(=O)(=O)c2ccccc21
CHEMBL6003393,CS(=O)(=O)c1ccc(-c2nnc(NC3N=C(c4ccccc4)c4ccccc4NC3=O)o2)nc1
CHEMBL4780260,CNC(=O)c1cc(N2C(=O)c3cccnc3Oc3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc32)ccn1
CHEMBL5998928,C=CC(=O)N1CC(N(C)C(=O)Cn2c(CC3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1
CHEMBL1350409,COc1ccccc1C(=O)C1CCCN(C(=O)Nc2ccccc2F)C1
CHEMBL5783300,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc2)c2cncc(OCC)n12
CHEMBL3985671,COC[C@H]1N(c2cccc(-c3cccc(C)c3OCc3cc4c(c(OC)c3)CN(C3CCOCC3)CC4)n2)C[C@@H]2C[C@@]21C(=O)O
CHEMBL528680,Cc1cc(O)c(CN(C)Cc2ccc(N(C)C)cc2)cc1C(C)C
CHEMBL3133280,Cc1nc2c3ccccc3ccc2c2nc3c(ccc4ccccc43)c(-c3ccccc3S)c12
CHEMBL1313752,CCN(CC)S(=O)(=O)c1ccc(NC=C(C#N)C#N)cc1
CHEMBL3682511,O[C@]1(C(F)(F)F)CCCc2c1[nH]c1c(Cl)cc(Cl)cc21
CHEMBL1373628,Cn1c(SCc2ccon2)nc2ccccc2c1=O
CHEMBL5791663,Cc1cc(-n2nnc3c2CCN(C(=O)c2cc(Cl)cc(C(F)(F)F)c2)C3C)ncc1F
CHEMBL579540,CNCCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
CHEMBL5811866,Nc1nccnc1C(=O)NCc1nc2ccccc2cc1-c1ccc(CN2CCOCC2)cc1
CHEMBL1593254,COc1cccc(NC(=O)COC(=O)c2c(C)noc2C)c1
CHEMBL5763478,Cc1cc2nc3n(c2cc1Cl)C[C@@](NC(=O)c1ccc(-n2cnnc2)cc1Cl)(c1ccccc1)CC3
CHEMBL3677721,COc1ccccc1NC(=O)C(=O)N/N=C(/CC(=O)c1cccs1)C(F)(F)F
CHEMBL126153,CC(C)CC1CCCC(=O)OC[C@H](NC(=O)C(Cc2ccccc2)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)C(=O)O1
CHEMBL3651347,CC(C)(c1ccccc1)c1ccc(-c2nc(C3CCC3)n3ccnc(N)c23)cc1
CHEMBL2332147,CC(=O)N[C@H]1CCCN2CCCC[C@@H]12
CHEMBL3911036,CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1=O
CHEMBL5788907,Cn1ccc2c(C(=O)NC(CCO[C@H]3C[C@H](CCc4ccc5c(n4)NCCC5)C3)C(=O)O)ccnc21
CHEMBL1186078,COC(=O)c1cn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cn1
CHEMBL170349,Nc1nc(N)c2c(ccc3c2ccn3Cc2ccc(Cl)c(Cl)c2)n1
CHEMBL1086756,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C
CHEMBL56677,CN(C)c1ccc(C2CC3CCC2N3)cn1
CHEMBL6058747,CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)ncc(C=O)n34)C2)COC1
CHEMBL121182,Nc1ncnc(C#Cc2ccc(N3CCOCC3)nc2)c1CCCc1ccncc1
CHEMBL455964,CC(C)S(=O)(=O)N(C)c1ccc(NC(=O)c2ccccc2)cc1
CHEMBL4524876,Cc1ccc(C)c(NC(=O)Cn2nc3c(Sc4ccccc4)nccn3c2=O)c1
CHEMBL1818305,O=C(O)c1cn([C@H]2[C@@H](O)[C@@H](CO)O[C@@H](Sc3nc4ccccc4s3)[C@@H]2O)nn1
CHEMBL5985817,O=C(Cn1cc(Cl)c2ncc(-c3cccc(C(F)(F)F)c3F)cc21)N1CCC1
CHEMBL4995489,Clc1cncc(Oc2ncc(Br)cn2)c1
CHEMBL1257935,O=C(NCc1ccc(F)cc1)c1nc2c(Br)cc(N3CCOCC3)cn2c(=O)c1O
CHEMBL5859640,N#Cc1ccnc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)c1
CHEMBL2218660,Cc1c(N2CCOCC2)cccc1N1CCN(C(=O)c2c(Cl)cc(Cl)cc2Cl)CC1=O
CHEMBL5440399,CN(C)c1ccc(/C=C/C=C/C(=O)c2ccc(OCCCOc3ccc(C(=O)/C=C/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1
CHEMBL6067891,COc1ccc2c(N[C@@H]3CN4CCC3CC4)noc2c1Cl
CHEMBL1534118,O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCc1c[nH]c2ccc(O)cc12
CHEMBL209344,CCC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCCC1
CHEMBL281254,O=C(O)CNc1cccc(CCP(=O)(O)O)c1
CHEMBL3091757,Cc1nc(SCC(=O)c2cccc(Cl)c2)n(Nc2ccc(Cl)cc2)c1C
CHEMBL1890251,CN(Cc1ccccc1)C(=O)c1ccc(NC(=O)Cc2ccc(NC(=O)C3CCN(C(=O)c4ccccc4)CC3)cc2)cc1
CHEMBL3792511,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H]1CCCc2ccccc21)B1OC2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1
CHEMBL3934703,CN1CCN(c2ccc3nc(-c4cn(C)c(=O)cn4)n(Cc4ccccc4)c3c2)CC1
CHEMBL5566167,CC(C)C[C@H](NC(=O)OCC1CC(=O)N(CC2CC3C=CC2C3)C1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+]
CHEMBL1958154,N#Cc1cc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)oc3c2)ccc1F
CHEMBL4571736,CCN(c1ccccc1)c1ccc2nc(N)nc(N)c2n1
CHEMBL1718297,C=CCNC1=NC(c2cccc(C(F)(F)F)c2)C(C(=O)OC)=C(C)N1CC
CHEMBL3210282,Cn1ncc(C#N)c1/N=C/N1CCCC1
CHEMBL131463,Cc1cc(OCCN(C)C)c2cc3c(OCCN(C)C)cc(C)nc3c(C)c2n1
CHEMBL2407909,O=C1Nc2ccccc2/C1=C\c1ccc2nn[nH]c2c1
CHEMBL1370103,COc1ccc(CCNCC2C(Oc3ccc(Cl)cc3)C(=O)N2c2ccccc2C)cc1OC.Cl
CHEMBL333495,CP(=O)(O)C(Nc1nccs1)P(C)(=O)O
CHEMBL3121537,CC1=CC[C@@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)C(C)C)CC1
CHEMBL3652365,CCc1ccc(COC[C@H]2CCN(S(=O)(=O)C[C@H]3CC[C@H](N(C)c4ncnc5[nH]ccc45)CC3)C2)nc1
CHEMBL1315348,Cc1ccc(Cl)cc1-n1ncc2c(Nc3ccc4c(c3)OCCO4)ncnc21
CHEMBL4593548,O=C1C[C@@H](c2ccccc2)N2CCc3cc(OCc4ccccc4)ccc3[C@@H]2C1
CHEMBL3098950,CCOC(=O)C(=O)N[C@@H]1C(=O)N(c2ccc(C)cc2)[C@@H]1/C=C/c1ccccc1
CHEMBL1532044,COc1ccccc1-c1nnc(SCC(=O)Nc2ccc(Cl)cc2Cl)o1
CHEMBL1521814,Cc1nc(C(=O)O)nn1-c1cc(Cl)ccc1Cl
CHEMBL5191559,O=C([O-])CC(O)CN[C@@H](c1ccccc1)c1nnnn1CCCC(=O)N1CCc2ccccc2C1.[Na+]
CHEMBL83582,N#Cc1ccc(N/C(=N/CC(=O)O)NS(=O)(=O)c2ccccc2)cc1
CHEMBL5745488,CN[C@H]1CCN(c2cc(C(F)(F)F)ccc2Nc2ccc(S(=O)(=O)Nc3cscn3)cc2Cl)C1
CHEMBL1510308,Cc1cc(C(=O)CSC(C)c2nc(O)c3ccccc3n2)c(C)n1C
CHEMBL4287620,C=C(C)[C@@H]1CC=C(Cn2cc(COc3ccccc3C3NC(=O)NC4=C3C(=O)CC(C)(C)C4)nn2)CC1
CHEMBL3087092,Cc1ccc(C2=NN(c3nc(C)cc(C)n3)[C@](O)(C(F)(F)F)C2)cc1
CHEMBL1388853,Cc1ccc(OCCN2C(=O)C(=O)c3cc(C)ccc32)cc1
CHEMBL3921032,Nc1ncnc(N2CCN(C(CN3CCC3)c3ccc(Cl)c(Cl)c3)CC2)c1-c1ccc(N2CCNCC2)nc1
CHEMBL4873499,NC(=O)c1ccc(CNC(=O)[C@@H](NC(=O)c2ccc(-c3cccs3)s2)c2ccc(OCc3ccccc3)cc2)cc1
CHEMBL1878483,O=C(O)CC(NS(=O)(=O)c1ccc(Br)s1)c1ccccc1
CHEMBL1731274,O=C(Nc1ccc(NC(=O)C2CCCCC2)nc1)c1cccc(F)c1
CHEMBL5003375,Cn1c(Cc2cn3ccccc3n2)nnc1N1CCOC(C)(C)C1
CHEMBL2205434,COc1ccc(Nc2nccc(Nc3c(N[C@H](C)C(C)(C)C)c(=O)c3=O)n2)cc1
CHEMBL4064079,O=C1NCC[C@H]1C[C@H](NC(=O)[C@H](CC1CCCCC1)NS(=O)(=O)c1cccc(Cl)c1)C(O)S(=O)(=O)[O-].[Na+]
CHEMBL588789,O=C(Nc1ccc(CCNCCCc2ccccc2)cc1)Nc1ccc(Cl)c(Cl)c1
CHEMBL5926111,NC(=O)c1cc(F)c(N2CCC[C@H](NC(=O)C#CC3CC3)C2)c2c1[nH]c1cc(C(F)(F)F)ccc12
CHEMBL1588225,CC1(C)CC(=O)c2cnc(NC(=O)CCc3ccccc3)nc2C1
CHEMBL5955853,Cn1c(CCc2cnc3cccc(Cl)c3n2)nc2c3cccnc3ccc21
CHEMBL4069449,CC1(C)C=Cc2c(O)ccc(-c3coc4cc(O)cc(O)c4c3=O)c2O1
CHEMBL4441181,COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@H](C(=O)O)[C@@H](C)OC(C)(C)C)c3ccccc23)cc1
CHEMBL5424695,CCCCCCCCCCc1ccc2oc(N(CCN)CCN)nc2c1.Cl
CHEMBL3193732,C/C(=C\C(=S)Nc1ccccc1)Nc1ccccc1
CHEMBL1320653,Cc1ccc(NC2=NC(=O)/C(=C\c3cccs3)S2)cc1C
CHEMBL4648920,CN(C)Cc1ccccc1-c1cnc2c(c1)C[C@@]1(OCCCc3ccccc3)[C@H]3Cc4ccc(O)c5c4[C@@]1(CCN3CC1CC1)[C@H]2O5
CHEMBL51672,OCc1cc2ccsc2s1
CHEMBL1301013,N#CCSc1nnc(Cc2cccc3ccccc23)n1C1CCCCC1
CHEMBL4281627,c1ccc2c(-c3ncnc4c3cnn4CCN3CCCCC3)cncc2c1
CHEMBL4790624,O=C(NO)c1ccc(CNC(=O)N2CCC3(CC2)CN(Cc2ccccc2)c2ccccc23)cc1
CHEMBL1698403,CCC1CCc2sc(C(=O)N(C)CC(=O)Nc3ccc(N4CCOCC4)cc3)cc2C1
CHEMBL5201067,CO[C@@H]1O[C@H](Cn2c(=O)c(=O)n3c4c(cccc42)C(C)(C)CC3)[C@@H](O)[C@H]1O
CHEMBL5803811,CCn1c(=O)[nH]/c(=N\c2ccc(Oc3ccnc(C(=O)OC)c3)cc2)n(CC2CCC(C)(C)CC2)c1=O
CHEMBL1797864,Cc1ccccc1C1C(c2ccccc2)C(=O)C(c2ccccc2)C(c2ccccc2C)N1C#N
CHEMBL1180445,C[N+]1(C)CCN(C2=CC(=O)CCC2)CC1
CHEMBL2436308,CC(=O)N1N=C([C@H]2CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]23C)CC1c1ccc(Cl)cc1
CHEMBL4956594,COCCN1C[C@]2(CCCN(C(=O)c3cc[nH]c3C)C2)CCC1=O
CHEMBL1183749,N[C@@H](CS)C(=O)Nc1ccc(NC(=O)Cc2ccc(Cl)cc2Cl)c(C(=O)c2ccccc2)c1
CHEMBL2364956,CCCCCCCc1ccccc1CNCC1CCCC(CNCc2ccccc2CCCCCCC)C1
CHEMBL3289006,O=C1CCCc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1
CHEMBL127253,CC(C)/C(=C\C(=N\O)C(N)=O)C(C)[N+](=O)[O-]
CHEMBL1506638,CCn1c2ccccc2c2cc(NS(=O)(=O)c3ccccc3C)ccc21
CHEMBL5757344,NC(=O)c1c(-c2ccc(Oc3ccc(Cl)cn3)cc2)nn(C2CCCN(C(=O)/C=C/CO)C2)c1N
CHEMBL1503588,CCOCCc1nnc(NC(=O)C(CC)c2ccccc2)s1
CHEMBL6024198,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCC2(CCCN2C(=O)c2cncnc2N2CCOCC2)CC1
CHEMBL5790365,COCCN1CCC(n2cc(-c3cnc(N)c(-c4cc(C)c(=O)n(-c5c(Cl)c(OC)cc(OC)c5Cl)n4)n3)cn2)CC1
CHEMBL3482838,CCCC(=O)Nc1cc2c(cc1OC)NC(=O)CC2c1ccc(CC)o1
CHEMBL109177,CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1
CHEMBL1325077,CCN(CC)S(=O)(=O)c1cccc(C(=O)/C=C2/N(C)c3ccccc3C2(C)C)c1
CHEMBL247754,C=CCC1Oc2cccc(O[11CH3])c2-c2ccc3c(c21)C(C)=CC(C)(C)N3
CHEMBL4548102,CCOC(=O)N(C)c1c(N)nc(-c2nn(Cc3cncc(C)c3)c3ncccc23)nc1N
CHEMBL1091688,O=C(Nc1cccc(-c2ccnc3cc(-c4ccnc(NCCCN5CCCC5=O)c4)nn23)c1)c1cccc(C(F)(F)F)c1
CHEMBL568634,CC(C)(C)[C@H]1CC(O)=C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)C(=O)N1Cc1ccc(F)cc1
CHEMBL3133096,Cc1cc(-c2nc(C(N)=O)c(C)nc2C)ccc1-c1ccc(CC(=O)O)cc1
CHEMBL1683426,COCCNC(=O)c1cccc(-c2cc(-c3ccc(N4CCN(C)CC4)cc3)[nH]n2)c1
CHEMBL593774,C/C(=C\C=O)CCCC(C)CCCC(C)CCCC(C)C
CHEMBL1818887,COc1coc(/C=N/NC(N)=S)cc1=O
CHEMBL5914490,CCn1cc(-c2ccnc(Nc3ccc(-n4ccnc4)cc3)n2)c(-c2cccnc2)n1
CHEMBL1895894,CCc1ccc(Sc2cc(C(=O)NCc3cccc(OC)c3)c3ccccc3n2)cc1
CHEMBL1607131,CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(Cc2nc(-c3ccccc3)no2)c(=O)c2ccccc21
CHEMBL456962,OCCCc1nc(Nc2ccc(C(F)(F)F)nc2)c2ccc(-c3ncccc3C(F)(F)F)cc2n1
CHEMBL5955957,Cc1noc(-c2cc(Br)cnc2N2CCC(NC3CCCCC3)C(CO)C2)n1
CHEMBL1445686,COc1cc2c(cc1OC)C(C)N(CC(=O)Nc1ccc(S(=O)(=O)N3CCCC3)cc1)CC2
CHEMBL3730576,COc1ncccc1-c1csc2ncnc(N3C4CCC3CC(CNC3CCC3)C4)c12
CHEMBL4970934,Cc1c(C(C)C)c(=O)n(-c2ccc(S(=O)(=O)N3CCN(c4nc5ccccc5nc4-c4ccccc4)CC3)cc2)n1C
CHEMBL5787944,CCOc1ccc(/N=c2\[nH]c(=O)n(C[C@H](C)C(=O)OC)c(=O)n2Cc2ccc(C)cc2)cc1F
CHEMBL418892,Nc1nc2c3c(ccc2s1)NC(=O)/C3=C\c1cc(Br)c(O)c(Br)c1
CHEMBL218968,O=c1ccc2c(-c3ccc(F)cc3F)nc(O)cc2n1-c1c(F)cccc1F
CHEMBL4525567,CC(C)(Cc1nc(C(=O)NCc2ncccc2F)cs1)NCc1nc2ccccc2[nH]1
CHEMBL2331731,CCOC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
CHEMBL4228722,CCC(=O)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)CC3(C(=O)NC(=O)NC3=O)C3CCCN43)c(F)c2)C(=O)O1
CHEMBL5631514,CC(=O)c1ccc2c(c1)C1C=CCC1C(c1ccccc1Cl)N2
CHEMBL20621,CCN(CCNC(=O)c1cc(Cl)c(N)cc1OC)Cc1ccccc1Cl
CHEMBL3439167,Cc1nn(C)c2nc(C(C)C)cc(C(=O)Nc3n[nH]c(C4CC4)n3)c12
CHEMBL4127273,O=c1c2ccccc2oc2c1c(O)cc1oc(-c3ccc(O)cc3)nc12
CHEMBL3236784,CCOC(=O)[C@]12CO[C@H](C(C)(C)C)N1C(=O)/C(=C(\C)NCc1ccc(C)o1)C2=O
CHEMBL146519,O=C1CCN(CC2CCCCN2C(=O)Cc2ccc(Cl)c(Cl)c2)C1
CHEMBL2097867,Cc1cccc(-c2nc(C(=O)Nc3ccnc4ncnn34)cs2)c1
CHEMBL1527318,CC(=O)Nc1cc(C(=O)N2CCc3ccccc3C2)ccc1Sc1ccc(F)cc1
CHEMBL1333029,COc1ccc(C(=O)N2CCc3cc(OC)c(OC)cc3C2COc2ccccc2OC)cc1
CHEMBL462576,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
CHEMBL395735,NC(=O)c1ncccc1NCC(=O)N1CCC(Oc2ccccc2C(F)(F)F)CC1
CHEMBL3459571,COc1ccnc(N2CCN(C(=O)c3cnc(C4CC4)s3)CC2)n1
CHEMBL4961507,CCOCCCC(=O)Nc1ncc(C(C)C)s1
CHEMBL5972680,Cc1nc(C#Cc2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2)cs1
CHEMBL524393,Clc1ccc2c(Cl)c(CNCCCNc3nc4ccccc4[nH]3)[nH]c2c1
CHEMBL1807724,CN(C)CCc1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1
CHEMBL5613154,CCN(C)S(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4C)n[nH]c3c2)c1
CHEMBL83220,CN(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F
CHEMBL4168113,COc1cccc([C@H](O)COC(=O)/C=C/c2ccccc2)c1OC
CHEMBL4955503,CS(=O)(=O)N1CCC(n2c(=O)[nH]c3ccc(F)cc3c2=O)CC1
CHEMBL3448097,COc1cc2c(cc1CN1CCc3sccc3C1C)OCCO2
CHEMBL2031744,O=C1c2ccc(-c3cccc(F)c3)cc2CCN1CCN1CCCC1
CHEMBL6058849,CCN1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(C#N)cc5)cnc4cn3)cc2)CC1
CHEMBL3936737,c1ccc(-c2cc3c(n2C2CCCCC2)CCC3)cc1
CHEMBL2332871,O=C(Nc1ccc(Oc2ncnc3[nH]ncc23)cc1)Nc1ccc(C(F)(F)F)cc1Cl
CHEMBL2424842,COc1cc(C)c(I)cc1C(C)C
CHEMBL231749,O=C(NCCNC(=O)c1ccc2c(Cl)c[nH]c2c1)c1ccc(-n2ccccc2=O)cc1
CHEMBL307390,O=C(Nc1ccccc1Br)N(Cc1ccccc1)Cc1ccccc1
CHEMBL5794924,COC(=O)N1CCC(C2CCN(c3nccc(COC(=O)NC(=N)N)c3F)CC2)CC1
